manufacturer,model,tsn,year,fuel_type,federal_state,new_registration
DAIMLER (D),EQA 250,BBR,2020,E,Nordrhein-Westfalen,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Nordrhein-Westfalen,450
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Nordrhein-Westfalen,10
DAIMLER (D),EQV,ASK,2020,E,Nordrhein-Westfalen,125
DAIMLER (D),EQV,ASL,2020,E,Nordrhein-Westfalen,22
E.GO,e.GO Life First Edition,AAB,2020,E,Nordrhein-Westfalen,217
FCA (I),500,AVN,2020,E,Nordrhein-Westfalen,199
FORD (D),Mustang Mach-E,BUN,2020,E,Nordrhein-Westfalen,119
FORD (D),Mustang Mach-E,BUO,2020,E,Nordrhein-Westfalen,65
HONDA MOTOR (J),Honda e,AEW,2020,E,Nordrhein-Westfalen,278
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Nordrhein-Westfalen,1573
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Nordrhein-Westfalen,421
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Nordrhein-Westfalen,482
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Nordrhein-Westfalen,863
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Nordrhein-Westfalen,254
JIANGLING (RC),U5,AAD,2020,E,Nordrhein-Westfalen,17
KIA MOTOR (ROK),NIRO,AIB,2020,E,Nordrhein-Westfalen,827
KIA MOTOR (ROK),NIRO,AIC,2020,E,Nordrhein-Westfalen,11
KIA MOTOR (ROK),SOUL,AIH,2020,E,Nordrhein-Westfalen,369
KIA MOTOR (ROK),SOUL,AII,2020,E,Nordrhein-Westfalen,9
MAZDA (J),MAZDA MX-30,AII,2020,E,Nordrhein-Westfalen,1238
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Nordrhein-Westfalen,979
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Nordrhein-Westfalen,112
OPEL,Ampera-e,AGT,2020,E,Nordrhein-Westfalen,150
PEUGEOT (F),iOn,AOG,2020,E,Nordrhein-Westfalen,39
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Nordrhein-Westfalen,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Nordrhein-Westfalen,26
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Nordrhein-Westfalen,231
PORSCHE,Taycan 4S,ALZ,2020,E,Nordrhein-Westfalen,293
PORSCHE,Taycan 4S,AMA,2020,E,Nordrhein-Westfalen,35
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Nordrhein-Westfalen,1
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Nordrhein-Westfalen,1203
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Nordrhein-Westfalen,98
PSA AUTOMOBILES (F),2008,ACM,2020,E,Nordrhein-Westfalen,247
PSA AUTOMOBILES (F),208,ACH,2020,E,Nordrhein-Westfalen,565
RENAULT (F),TWINGO,BNZ,2020,E,Nordrhein-Westfalen,262
RENAULT (F),ZOE,AZX,2020,E,Nordrhein-Westfalen,15
RENAULT (F),ZOE,BIA,2020,E,Nordrhein-Westfalen,54
RENAULT (F),ZOE,BMT,2020,E,Nordrhein-Westfalen,6791
SEAT (E),MII,APB,2020,E,Nordrhein-Westfalen,765
SKODA (CZ),CITIGO,AUN,2020,E,Nordrhein-Westfalen,1088
TESLA (USA),Model S,AAL,2020,E,Nordrhein-Westfalen,3
TESLA (USA),Model S,AAT,2020,E,Nordrhein-Westfalen,49
TESLA (USA),Model S,AAV,2020,E,Nordrhein-Westfalen,12
TESLA (USA),Model S,AAX,2020,E,Nordrhein-Westfalen,100
TESLA (USA),Model X,AAP,2020,E,Nordrhein-Westfalen,2
TESLA (USA),Model X,AAU,2020,E,Nordrhein-Westfalen,50
TESLA (USA),Model X,AAW,2020,E,Nordrhein-Westfalen,5
TESLA (USA),Model X,AAY,2020,E,Nordrhein-Westfalen,74
TESLA (USA),Model 3,AAQ,2020,E,Nordrhein-Westfalen,696
TESLA (USA),Model 3,AAR,2020,E,Nordrhein-Westfalen,1749
TESLA (USA),Model 3,AAS,2020,E,Nordrhein-Westfalen,521
TESLA (USA),Model 3,AAZ,2020,E,Nordrhein-Westfalen,421
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Nordrhein-Westfalen,20
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Nordrhein-Westfalen,2
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Nordrhein-Westfalen,2
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Nordrhein-Westfalen,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Nordrhein-Westfalen,4116
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Nordrhein-Westfalen,5
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Nordrhein-Westfalen,1807
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Nordrhein-Westfalen,102
VOLKSWAGEN (D),UP!,BKY,2020,E,Nordrhein-Westfalen,2
VOLKSWAGEN (D),UP!,CKJ,2020,E,Nordrhein-Westfalen,2132
VOLVO (S),Polestar 2,BRO,2020,E,Nordrhein-Westfalen,306
VOLVO (S),XC40,BTE,2020,E,Nordrhein-Westfalen,43
AUDI (D),e-tron S,BVM,2020,E,Rheinland-Pfalz,1
AUDI (D),e-tron S Sportback,BVN,2020,E,Rheinland-Pfalz,4
AUDI (D),e-tron Sportback 50,BSM,2020,E,Rheinland-Pfalz,15
AUDI (D),e-tron Sportback 55,BSN,2020,E,Rheinland-Pfalz,33
AUDI (D),e-tron 50,BSK,2020,E,Rheinland-Pfalz,37
AUDI (D),e-tron 55,BSL,2020,E,Rheinland-Pfalz,65
AUDI (D),Audi e-tron,BPG,2020,E,Rheinland-Pfalz,18
BMW,iX3,DAQ,2020,E,Rheinland-Pfalz,0
BMW,"i3s,i3",BSI,2020,E,Rheinland-Pfalz,275
BMW,Cooper SE,CYC,2020,E,Rheinland-Pfalz,167
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Rheinland-Pfalz,7
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Rheinland-Pfalz,4
DAIMLER (D),eVito Tourer,AAI,2020,E,Rheinland-Pfalz,0
DAIMLER (D),eVito Tourer,AAJ,2020,E,Rheinland-Pfalz,4
DAIMLER (D),eVito Tourer,IAU,2020,E,Rheinland-Pfalz,1
DAIMLER (D),EQ forfour,ADK,2020,E,Rheinland-Pfalz,168
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Rheinland-Pfalz,122
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Rheinland-Pfalz,287
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Rheinland-Pfalz,1
DAIMLER (D),EQA 250,BBR,2020,E,Rheinland-Pfalz,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Rheinland-Pfalz,113
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Rheinland-Pfalz,4
DAIMLER (D),EQV,ASK,2020,E,Rheinland-Pfalz,18
DAIMLER (D),EQV,ASL,2020,E,Rheinland-Pfalz,3
E.GO,e.GO Life First Edition,AAB,2020,E,Rheinland-Pfalz,33
FCA (I),500,AVN,2020,E,Rheinland-Pfalz,30
FORD (D),Mustang Mach-E,BUN,2020,E,Rheinland-Pfalz,0
FORD (D),Mustang Mach-E,BUO,2020,E,Rheinland-Pfalz,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Rheinland-Pfalz,58
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Rheinland-Pfalz,494
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Rheinland-Pfalz,109
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Rheinland-Pfalz,123
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Rheinland-Pfalz,355
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Rheinland-Pfalz,55
JIANGLING (RC),U5,AAD,2020,E,Rheinland-Pfalz,4
KIA MOTOR (ROK),NIRO,AIB,2020,E,Rheinland-Pfalz,202
KIA MOTOR (ROK),NIRO,AIC,2020,E,Rheinland-Pfalz,1
KIA MOTOR (ROK),SOUL,AIH,2020,E,Rheinland-Pfalz,122
KIA MOTOR (ROK),SOUL,AII,2020,E,Rheinland-Pfalz,4
MAZDA (J),MAZDA MX-30,AII,2020,E,Rheinland-Pfalz,181
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Rheinland-Pfalz,177
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Rheinland-Pfalz,17
OPEL,Ampera-e,AGT,2020,E,Rheinland-Pfalz,22
PEUGEOT (F),iOn,AOG,2020,E,Rheinland-Pfalz,13
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Rheinland-Pfalz,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Rheinland-Pfalz,5
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Rheinland-Pfalz,34
PORSCHE,Taycan 4S,ALZ,2020,E,Rheinland-Pfalz,44
PORSCHE,Taycan 4S,AMA,2020,E,Rheinland-Pfalz,5
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Rheinland-Pfalz,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Rheinland-Pfalz,316
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Rheinland-Pfalz,9
PSA AUTOMOBILES (F),2008,ACM,2020,E,Rheinland-Pfalz,80
PSA AUTOMOBILES (F),208,ACH,2020,E,Rheinland-Pfalz,207
RENAULT (F),TWINGO,BNZ,2020,E,Rheinland-Pfalz,38
RENAULT (F),ZOE,AZX,2020,E,Rheinland-Pfalz,9
RENAULT (F),ZOE,BIA,2020,E,Rheinland-Pfalz,9
RENAULT (F),ZOE,BMT,2020,E,Rheinland-Pfalz,1429
SEAT (E),MII,APB,2020,E,Rheinland-Pfalz,93
SKODA (CZ),CITIGO,AUN,2020,E,Rheinland-Pfalz,206
TESLA (USA),Model S,AAL,2020,E,Rheinland-Pfalz,0
TESLA (USA),Model S,AAT,2020,E,Rheinland-Pfalz,12
TESLA (USA),Model S,AAV,2020,E,Rheinland-Pfalz,3
TESLA (USA),Model S,AAX,2020,E,Rheinland-Pfalz,26
TESLA (USA),Model X,AAP,2020,E,Rheinland-Pfalz,1
TESLA (USA),Model X,AAU,2020,E,Rheinland-Pfalz,10
TESLA (USA),Model X,AAW,2020,E,Rheinland-Pfalz,2
TESLA (USA),Model X,AAY,2020,E,Rheinland-Pfalz,19
TESLA (USA),Model 3,AAQ,2020,E,Rheinland-Pfalz,145
TESLA (USA),Model 3,AAR,2020,E,Rheinland-Pfalz,450
TESLA (USA),Model 3,AAS,2020,E,Rheinland-Pfalz,141
TESLA (USA),Model 3,AAZ,2020,E,Rheinland-Pfalz,108
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Rheinland-Pfalz,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Rheinland-Pfalz,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Rheinland-Pfalz,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Rheinland-Pfalz,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Rheinland-Pfalz,824
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Rheinland-Pfalz,4
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Rheinland-Pfalz,407
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Rheinland-Pfalz,15
VOLKSWAGEN (D),UP!,BKY,2020,E,Rheinland-Pfalz,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,Rheinland-Pfalz,386
VOLVO (S),Polestar 2,BRO,2020,E,Rheinland-Pfalz,29
VOLVO (S),XC40,BTE,2020,E,Rheinland-Pfalz,3
AUDI (D),e-tron S,BVM,2020,E,Saarland,0
AUDI (D),e-tron S Sportback,BVN,2020,E,Saarland,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Saarland,5
AUDI (D),e-tron Sportback 55,BSN,2020,E,Saarland,7
AUDI (D),e-tron 50,BSK,2020,E,Saarland,4
AUDI (D),e-tron 55,BSL,2020,E,Saarland,7
AUDI (D),Audi e-tron,BPG,2020,E,Saarland,5
BMW,iX3,DAQ,2020,E,Saarland,0
BMW,"i3s,i3",BSI,2020,E,Saarland,143
BMW,Cooper SE,CYC,2020,E,Saarland,58
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Saarland,14
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Saarland,0
DAIMLER (D),eVito Tourer,AAI,2020,E,Saarland,0
DAIMLER (D),eVito Tourer,AAJ,2020,E,Saarland,0
DAIMLER (D),eVito Tourer,IAU,2020,E,Saarland,0
DAIMLER (D),EQ forfour,ADK,2020,E,Saarland,9
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Saarland,20
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Saarland,41
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Saarland,0
DAIMLER (D),EQA 250,BBR,2020,E,Saarland,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Saarland,19
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Saarland,1
DAIMLER (D),EQV,ASK,2020,E,Saarland,0
DAIMLER (D),EQV,ASL,2020,E,Saarland,0
E.GO,e.GO Life First Edition,AAB,2020,E,Saarland,1
FCA (I),500,AVN,2020,E,Saarland,5
FORD (D),Mustang Mach-E,BUN,2020,E,Saarland,0
FORD (D),Mustang Mach-E,BUO,2020,E,Saarland,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Saarland,13
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Saarland,109
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Saarland,35
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Saarland,33
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Saarland,65
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Saarland,10
JIANGLING (RC),U5,AAD,2020,E,Saarland,4
KIA MOTOR (ROK),NIRO,AIB,2020,E,Saarland,20
KIA MOTOR (ROK),NIRO,AIC,2020,E,Saarland,0
KIA MOTOR (ROK),SOUL,AIH,2020,E,Saarland,18
KIA MOTOR (ROK),SOUL,AII,2020,E,Saarland,2
MAZDA (J),MAZDA MX-30,AII,2020,E,Saarland,46
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Saarland,28
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Saarland,3
OPEL,Ampera-e,AGT,2020,E,Saarland,3
PEUGEOT (F),iOn,AOG,2020,E,Saarland,10
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Saarland,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Saarland,2
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Saarland,6
PORSCHE,Taycan 4S,ALZ,2020,E,Saarland,13
PORSCHE,Taycan 4S,AMA,2020,E,Saarland,1
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Saarland,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Saarland,49
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Saarland,7
PSA AUTOMOBILES (F),2008,ACM,2020,E,Saarland,27
PSA AUTOMOBILES (F),208,ACH,2020,E,Saarland,80
RENAULT (F),TWINGO,BNZ,2020,E,Saarland,11
RENAULT (F),ZOE,AZX,2020,E,Saarland,0
RENAULT (F),ZOE,BIA,2020,E,Saarland,6
RENAULT (F),ZOE,BMT,2020,E,Saarland,415
SEAT (E),MII,APB,2020,E,Saarland,15
SKODA (CZ),CITIGO,AUN,2020,E,Saarland,50
TESLA (USA),Model S,AAL,2020,E,Saarland,0
TESLA (USA),Model S,AAT,2020,E,Saarland,4
TESLA (USA),Model S,AAV,2020,E,Saarland,0
TESLA (USA),Model S,AAX,2020,E,Saarland,3
TESLA (USA),Model X,AAP,2020,E,Saarland,0
TESLA (USA),Model X,AAU,2020,E,Saarland,1
TESLA (USA),Model X,AAW,2020,E,Saarland,0
TESLA (USA),Model X,AAY,2020,E,Saarland,6
TESLA (USA),Model 3,AAQ,2020,E,Saarland,23
TESLA (USA),Model 3,AAR,2020,E,Saarland,76
TESLA (USA),Model 3,AAS,2020,E,Saarland,14
TESLA (USA),Model 3,AAZ,2020,E,Saarland,19
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Saarland,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Saarland,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Saarland,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Saarland,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Saarland,152
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Saarland,0
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Saarland,107
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Saarland,6
VOLKSWAGEN (D),UP!,BKY,2020,E,Saarland,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,Saarland,99
VOLVO (S),Polestar 2,BRO,2020,E,Saarland,1
VOLVO (S),XC40,BTE,2020,E,Saarland,0
AUDI (D),e-tron S,BVM,2020,E,Sachsen,0
AUDI (D),e-tron S Sportback,BVN,2020,E,Sachsen,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Sachsen,15
AUDI (D),e-tron Sportback 55,BSN,2020,E,Sachsen,15
AUDI (D),e-tron 50,BSK,2020,E,Sachsen,14
AUDI (D),e-tron 55,BSL,2020,E,Sachsen,13
AUDI (D),Audi e-tron,BPG,2020,E,Sachsen,18
BMW,iX3,DAQ,2020,E,Sachsen,0
BMW,"i3s,i3",BSI,2020,E,Sachsen,166
BMW,Cooper SE,CYC,2020,E,Sachsen,97
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Sachsen,4
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Sachsen,12
DAIMLER (D),eVito Tourer,AAI,2020,E,Sachsen,0
DAIMLER (D),eVito Tourer,AAJ,2020,E,Sachsen,7
DAIMLER (D),eVito Tourer,IAU,2020,E,Sachsen,1
DAIMLER (D),EQ forfour,ADK,2020,E,Sachsen,118
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Sachsen,84
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Sachsen,266
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Sachsen,1
DAIMLER (D),EQA 250,BBR,2020,E,Sachsen,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Sachsen,39
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Sachsen,3
DAIMLER (D),EQV,ASK,2020,E,Sachsen,18
DAIMLER (D),EQV,ASL,2020,E,Sachsen,0
E.GO,e.GO Life First Edition,AAB,2020,E,Sachsen,5
FCA (I),500,AVN,2020,E,Sachsen,23
FORD (D),Mustang Mach-E,BUN,2020,E,Sachsen,0
FORD (D),Mustang Mach-E,BUO,2020,E,Sachsen,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Sachsen,46
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Sachsen,176
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Sachsen,111
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Sachsen,109
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Sachsen,92
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Sachsen,27
JIANGLING (RC),U5,AAD,2020,E,Sachsen,2
KIA MOTOR (ROK),NIRO,AIB,2020,E,Sachsen,108
KIA MOTOR (ROK),NIRO,AIC,2020,E,Sachsen,1
KIA MOTOR (ROK),SOUL,AIH,2020,E,Sachsen,39
KIA MOTOR (ROK),SOUL,AII,2020,E,Sachsen,3
MAZDA (J),MAZDA MX-30,AII,2020,E,Sachsen,136
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Sachsen,120
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Sachsen,14
OPEL,Ampera-e,AGT,2020,E,Sachsen,30
PEUGEOT (F),iOn,AOG,2020,E,Sachsen,1
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Sachsen,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Sachsen,11
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Sachsen,19
PORSCHE,Taycan 4S,ALZ,2020,E,Sachsen,28
PORSCHE,Taycan 4S,AMA,2020,E,Sachsen,1
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Sachsen,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Sachsen,242
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Sachsen,10
PSA AUTOMOBILES (F),2008,ACM,2020,E,Sachsen,30
PSA AUTOMOBILES (F),208,ACH,2020,E,Sachsen,68
RENAULT (F),TWINGO,BNZ,2020,E,Sachsen,48
RENAULT (F),ZOE,AZX,2020,E,Sachsen,8
RENAULT (F),ZOE,BIA,2020,E,Sachsen,19
RENAULT (F),ZOE,BMT,2020,E,Sachsen,895
SEAT (E),MII,APB,2020,E,Sachsen,67
SKODA (CZ),CITIGO,AUN,2020,E,Sachsen,201
TESLA (USA),Model S,AAL,2020,E,Sachsen,0
TESLA (USA),Model S,AAT,2020,E,Sachsen,5
TESLA (USA),Model S,AAV,2020,E,Sachsen,0
TESLA (USA),Model S,AAX,2020,E,Sachsen,13
TESLA (USA),Model X,AAP,2020,E,Sachsen,0
TESLA (USA),Model X,AAU,2020,E,Sachsen,2
TESLA (USA),Model X,AAW,2020,E,Sachsen,1
TESLA (USA),Model X,AAY,2020,E,Sachsen,6
TESLA (USA),Model 3,AAQ,2020,E,Sachsen,49
TESLA (USA),Model 3,AAR,2020,E,Sachsen,204
TESLA (USA),Model 3,AAS,2020,E,Sachsen,33
TESLA (USA),Model 3,AAZ,2020,E,Sachsen,43
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Sachsen,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Sachsen,1
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Sachsen,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Sachsen,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Sachsen,274
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Sachsen,4
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Sachsen,367
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Sachsen,38
VOLKSWAGEN (D),UP!,BKY,2020,E,Sachsen,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,Sachsen,251
VOLVO (S),Polestar 2,BRO,2020,E,Sachsen,15
VOLVO (S),XC40,BTE,2020,E,Sachsen,3
AUDI (D),e-tron S,BVM,2020,E,Sachsen-Anhalt,0
AUDI (D),e-tron S Sportback,BVN,2020,E,Sachsen-Anhalt,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Sachsen-Anhalt,7
AUDI (D),e-tron Sportback 55,BSN,2020,E,Sachsen-Anhalt,12
AUDI (D),e-tron 50,BSK,2020,E,Sachsen-Anhalt,20
AUDI (D),e-tron 55,BSL,2020,E,Sachsen-Anhalt,14
AUDI (D),Audi e-tron,BPG,2020,E,Sachsen-Anhalt,6
BMW,iX3,DAQ,2020,E,Sachsen-Anhalt,0
BMW,"i3s,i3",BSI,2020,E,Sachsen-Anhalt,62
BMW,Cooper SE,CYC,2020,E,Sachsen-Anhalt,30
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Sachsen-Anhalt,4
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Sachsen-Anhalt,2
DAIMLER (D),eVito Tourer,AAI,2020,E,Sachsen-Anhalt,0
DAIMLER (D),eVito Tourer,AAJ,2020,E,Sachsen-Anhalt,1
DAIMLER (D),eVito Tourer,IAU,2020,E,Sachsen-Anhalt,0
DAIMLER (D),EQ forfour,ADK,2020,E,Sachsen-Anhalt,34
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Sachsen-Anhalt,34
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Sachsen-Anhalt,79
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Sachsen-Anhalt,0
DAIMLER (D),EQA 250,BBR,2020,E,Sachsen-Anhalt,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Sachsen-Anhalt,24
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Sachsen-Anhalt,2
DAIMLER (D),EQV,ASK,2020,E,Sachsen-Anhalt,6
DAIMLER (D),EQV,ASL,2020,E,Sachsen-Anhalt,0
E.GO,e.GO Life First Edition,AAB,2020,E,Sachsen-Anhalt,2
FCA (I),500,AVN,2020,E,Sachsen-Anhalt,18
FORD (D),Mustang Mach-E,BUN,2020,E,Sachsen-Anhalt,0
FORD (D),Mustang Mach-E,BUO,2020,E,Sachsen-Anhalt,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Sachsen-Anhalt,17
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Sachsen-Anhalt,136
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Sachsen-Anhalt,36
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Sachsen-Anhalt,54
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Sachsen-Anhalt,43
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Sachsen-Anhalt,7
JIANGLING (RC),U5,AAD,2020,E,Sachsen-Anhalt,4
KIA MOTOR (ROK),NIRO,AIB,2020,E,Sachsen-Anhalt,57
KIA MOTOR (ROK),NIRO,AIC,2020,E,Sachsen-Anhalt,4
KIA MOTOR (ROK),SOUL,AIH,2020,E,Sachsen-Anhalt,30
KIA MOTOR (ROK),SOUL,AII,2020,E,Sachsen-Anhalt,6
MAZDA (J),MAZDA MX-30,AII,2020,E,Sachsen-Anhalt,74
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Sachsen-Anhalt,46
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Sachsen-Anhalt,3
OPEL,Ampera-e,AGT,2020,E,Sachsen-Anhalt,7
PEUGEOT (F),iOn,AOG,2020,E,Sachsen-Anhalt,1
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Sachsen-Anhalt,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Sachsen-Anhalt,2
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Sachsen-Anhalt,5
PORSCHE,Taycan 4S,ALZ,2020,E,Sachsen-Anhalt,9
PORSCHE,Taycan 4S,AMA,2020,E,Sachsen-Anhalt,5
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Sachsen-Anhalt,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Sachsen-Anhalt,78
