manufacturer,model,tsn,year,fuel_type,federal_state,new_registration
NISSAN AUTOMOTIVE (F),NISSAN e-NV200,AAO,2021,E,Niedersachsen,0
OPEL,Ampera-e,AGT,2021,E,Niedersachsen,1
OPEL,Combo-e Life,AMK,2021,E,Niedersachsen,0
PEUGEOT (F),"EXPERT, Traveller,EXPERT",BBY,2021,E,Niedersachsen,7
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2021,E,Niedersachsen,34
POLESTAR (S),Polestar 2,AAA,2021,E,Niedersachsen,27
POLESTAR (S),Polestar 2,AAB,2021,E,Niedersachsen,15
PORSCHE,Taycan,ANJ,2021,E,Niedersachsen,53
PORSCHE,"Taycan Turbo S,Taycan Tur",ANH,2021,E,Niedersachsen,10
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2021,E,Niedersachsen,22
PORSCHE,Taycan 4S,ALZ,2021,E,Niedersachsen,44
PORSCHE,Taycan 4S,AMA,2021,E,Niedersachsen,5
PORSCHE,"Taycan 4S,Taycan 4",ANI,2021,E,Niedersachsen,41
PSA AUTOMOBILES (F),e-BERLINGO,AEE,2021,E,Niedersachsen,9
PSA AUTOMOBILES (F),e-C4,ACW,2021,E,Niedersachsen,148
PSA AUTOMOBILES (F),e-RIFTER,AED,2021,E,Niedersachsen,3
PSA AUTOMOBILES (F),CORSA,ABX,2021,E,Niedersachsen,844
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2021,E,Niedersachsen,12
PSA AUTOMOBILES (F),"MOKKA,MOKKA",ADD,2021,E,Niedersachsen,630
PSA AUTOMOBILES (F),2008,ACM,2021,E,Niedersachsen,267
PSA AUTOMOBILES (F),208,ACH,2021,E,Niedersachsen,589
RENAULT (F),TWINGO,BNZ,2021,E,Niedersachsen,766
RENAULT (F),ZOE,BIA,2021,E,Niedersachsen,0
RENAULT (F),ZOE,BMT,2021,E,Niedersachsen,2214
SAIC (RC),MG Marvel R Electric,AAC,2021,E,Niedersachsen,0
SAIC (RC),MG Marvel R Electric,AAD,2021,E,Niedersachsen,0
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAA,2021,E,Niedersachsen,154
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAF,2021,E,Niedersachsen,2
SEAT (E),BORN,ARM,2021,E,Niedersachsen,205
SEAT (E),MII,APB,2021,E,Niedersachsen,343
SKODA (CZ),CITIGO,AUN,2021,E,Niedersachsen,389
SKODA (CZ),ENYAQ 50,AWQ,2021,E,Niedersachsen,45
SKODA (CZ),ENYAQ 60,AWR,2021,E,Niedersachsen,616
SKODA (CZ),ENYAQ 80,AWS,2021,E,Niedersachsen,976
SKODA (CZ),ENYAQ 80X,AWT,2021,E,Niedersachsen,25
TESLA (USA),Model X,AAU,2021,E,Niedersachsen,1
TESLA (USA),Model X,AAY,2021,E,Niedersachsen,2
TESLA (USA),Model Y,ABD,2021,E,Niedersachsen,365
TESLA (USA),Model 3,AAQ,2021,E,Niedersachsen,1238
TESLA (USA),Model 3,AAR,2021,E,Niedersachsen,1328
TESLA (USA),Model 3,AAS,2021,E,Niedersachsen,575
TESLA (USA),Model 3,AAZ,2021,E,Niedersachsen,274
TOYOTA EUROPE (B),LEXUS UX300E,APE,2021,E,Niedersachsen,4
TOYOTA EUROPE (B),Proace,APK,2021,E,Niedersachsen,15
VOLKSWAGEN (D),ABT e-Caddy,CMD,2021,E,Niedersachsen,20
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Niedersachsen,31
VOLKSWAGEN (D),GOLF,CBP,2021,E,Niedersachsen,104
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Niedersachsen,647
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Niedersachsen,649
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Niedersachsen,2488
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Niedersachsen,830
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Niedersachsen,202
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Niedersachsen,2451
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Niedersachsen,227
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Niedersachsen,155
VOLKSWAGEN (D),UP!,CKJ,2021,E,Niedersachsen,7713
VOLVO (S),Polestar 2,BRO,2021,E,Niedersachsen,74
VOLVO (S),XC40,BUN,2021,E,Niedersachsen,2
VOLVO (S),"XC40,C40",BTE,2021,E,Niedersachsen,69
AUDI (D),e-tron GT,BZL,2021,E,Nordrhein-Westfalen,168
AUDI (D),e-tron S,BVM,2021,E,Nordrhein-Westfalen,93
AUDI (D),e-tron S Sportback,BVN,2021,E,Nordrhein-Westfalen,97
AUDI (D),e-tron Sportback 50,BSM,2021,E,Nordrhein-Westfalen,400
AUDI (D),e-tron Sportback 55,BSN,2021,E,Nordrhein-Westfalen,222
AUDI (D),e-tron 50,BSK,2021,E,Nordrhein-Westfalen,590
AUDI (D),e-tron 55,BSL,2021,E,Nordrhein-Westfalen,382
AUDI (D),Audi e-tron,BPG,2021,E,Nordrhein-Westfalen,2
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Nordrhein-Westfalen,41
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Nordrhein-Westfalen,63
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Nordrhein-Westfalen,78
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Nordrhein-Westfalen,211
AUDI (D),Q4 40 e-tron,BZK,2021,E,Nordrhein-Westfalen,318
AUDI (D),Q4 50 e-tron,BZV,2021,E,Nordrhein-Westfalen,144
AUDI (D),RS e-tron GT,BZM,2021,E,Nordrhein-Westfalen,104
BMW,iX xDrive40,DGW,2021,E,Nordrhein-Westfalen,111
BMW,iX xDrive50,DGV,2021,E,Nordrhein-Westfalen,16
BMW,iX3,DAQ,2021,E,Nordrhein-Westfalen,638
BMW,"i3s,i3",BSI,2021,E,Nordrhein-Westfalen,2065
BMW,i4 eDrive40,DGZ,2021,E,Nordrhein-Westfalen,1
BMW,i4 M50,DHA,2021,E,Nordrhein-Westfalen,0
BMW,Cooper SE,CYC,2021,E,Nordrhein-Westfalen,2255
CITROEN (F),"JUMPY, SPACETOURER,JUMPY",BBW,2021,E,Nordrhein-Westfalen,94
DACIA (RO),SPRING,AFG,2021,E,Nordrhein-Westfalen,630
DAIMLER (D),eVito Tourer,AAI,2021,E,Nordrhein-Westfalen,0
DAIMLER (D),eVito Tourer,AAJ,2021,E,Nordrhein-Westfalen,52
DAIMLER (D),EQ forfour,ADK,2021,E,Nordrhein-Westfalen,1021
DAIMLER (D),EQ fortwo cabrio,ADM,2021,E,Nordrhein-Westfalen,1239
DAIMLER (D),EQ fortwo coupe,ADL,2021,E,Nordrhein-Westfalen,2293
DAIMLER (D),EQA 250,BBR,2021,E,Nordrhein-Westfalen,992
DAIMLER (D),EQA 300 4MATIC,AXX,2021,E,Nordrhein-Westfalen,26
DAIMLER (D),EQA 350 4MATIC,AXW,2021,E,Nordrhein-Westfalen,12
DAIMLER (D),EQB 300 4MATIC,BDI,2021,E,Nordrhein-Westfalen,21
DAIMLER (D),EQB 350 4MATIC,BDH,2021,E,Nordrhein-Westfalen,1
DAIMLER (D),EQC 400 4MATIC,AKA,2021,E,Nordrhein-Westfalen,509
DAIMLER (D),"EQS 450 4MATIC,EQS 580 4M",AXY,2021,E,Nordrhein-Westfalen,16
DAIMLER (D),"EQS 450+,EQS 350",AXZ,2021,E,Nordrhein-Westfalen,66
DAIMLER (D),EQV,ASK,2021,E,Nordrhein-Westfalen,139
DAIMLER (D),EQV,ASL,2021,E,Nordrhein-Westfalen,9
FCA (I),500,AVN,2021,E,Nordrhein-Westfalen,2845
FORD (D),Mustang Mach-E,BUN,2021,E,Nordrhein-Westfalen,12
FORD (D),Mustang Mach-E,BUO,2021,E,Nordrhein-Westfalen,10
FORD (D),Mustang Mach-E,BVE,2021,E,Nordrhein-Westfalen,361
FORD (D),Mustang Mach-E,BVF,2021,E,Nordrhein-Westfalen,356
FORD (D),Mustang Mach-E,BVQ,2021,E,Nordrhein-Westfalen,55
HONDA MOTOR (J),Honda e,AEW,2021,E,Nordrhein-Westfalen,362
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2021,E,Nordrhein-Westfalen,2014
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFI,2021,E,Nordrhein-Westfalen,1040
HYUNDAI MOTOR (ROK),IONIQ,AHL,2021,E,Nordrhein-Westfalen,559
HYUNDAI MOTOR (ROK),IONIQ5,AJX,2021,E,Nordrhein-Westfalen,413
HYUNDAI MOTOR (ROK),IONIQ5,AJY,2021,E,Nordrhein-Westfalen,13
HYUNDAI MOTOR (ROK),IONIQ5,AJZ,2021,E,Nordrhein-Westfalen,809
HYUNDAI MOTOR (ROK),IONIQ5,AKA,2021,E,Nordrhein-Westfalen,237
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2021,E,Nordrhein-Westfalen,39
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2021,E,Nordrhein-Westfalen,725
JAGUAR LAND ROVER (UK),Jaguar I-PACE,AHX,2021,E,Nordrhein-Westfalen,107
JIANGLING (RC),U5,AAD,2021,E,Nordrhein-Westfalen,88
KIA (ROK),EV6,AAZ,2021,E,Nordrhein-Westfalen,26
KIA (ROK),EV6,ABA,2021,E,Nordrhein-Westfalen,154
KIA (ROK),EV6,ABC,2021,E,Nordrhein-Westfalen,48
KIA (ROK),NIRO,AAK,2021,E,Nordrhein-Westfalen,209
KIA (ROK),NIRO,AAL,2021,E,Nordrhein-Westfalen,27
KIA (ROK),NIRO,AIB,2021,E,Nordrhein-Westfalen,1198
KIA (ROK),NIRO,AIC,2021,E,Nordrhein-Westfalen,38
KIA (ROK),SOUL,AAA,2021,E,Nordrhein-Westfalen,51
KIA (ROK),SOUL,AAB,2021,E,Nordrhein-Westfalen,129
KIA (ROK),SOUL,AIH,2021,E,Nordrhein-Westfalen,354
KIA (ROK),SOUL,AII,2021,E,Nordrhein-Westfalen,32
MAZDA (J),MAZDA MX-30,AII,2021,E,Nordrhein-Westfalen,1096
NEXT.E.GO,e.GO Life,AAA,2021,E,Nordrhein-Westfalen,55
NISSAN (CH),"Nissan Leaf 62kWh,Nissan",ALE,2021,E,Nordrhein-Westfalen,697
NISSAN (CH),NISSAN e-NV200,AIA,2021,E,Nordrhein-Westfalen,41
NISSAN AUTOMOTIVE (F),"Nissan Leaf 62kWh,Nissan",AAJ,2021,E,Nordrhein-Westfalen,583
NISSAN AUTOMOTIVE (F),NISSAN e-NV200,AAO,2021,E,Nordrhein-Westfalen,6
OPEL,Ampera-e,AGT,2021,E,Nordrhein-Westfalen,9
OPEL,Combo-e Life,AMK,2021,E,Nordrhein-Westfalen,0
PEUGEOT (F),"EXPERT, Traveller,EXPERT",BBY,2021,E,Nordrhein-Westfalen,29
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2021,E,Nordrhein-Westfalen,64
POLESTAR (S),Polestar 2,AAA,2021,E,Nordrhein-Westfalen,71
POLESTAR (S),Polestar 2,AAB,2021,E,Nordrhein-Westfalen,62
PORSCHE,Taycan,ANJ,2021,E,Nordrhein-Westfalen,259
PORSCHE,"Taycan Turbo S,Taycan Tur",ANH,2021,E,Nordrhein-Westfalen,27
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2021,E,Nordrhein-Westfalen,118
PORSCHE,Taycan 4S,ALZ,2021,E,Nordrhein-Westfalen,286
PORSCHE,Taycan 4S,AMA,2021,E,Nordrhein-Westfalen,10
PORSCHE,"Taycan 4S,Taycan 4",ANI,2021,E,Nordrhein-Westfalen,163
PSA AUTOMOBILES (F),e-BERLINGO,AEE,2021,E,Nordrhein-Westfalen,36
PSA AUTOMOBILES (F),e-C4,ACW,2021,E,Nordrhein-Westfalen,325
PSA AUTOMOBILES (F),e-RIFTER,AED,2021,E,Nordrhein-Westfalen,21
PSA AUTOMOBILES (F),CORSA,ABX,2021,E,Nordrhein-Westfalen,2399
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2021,E,Nordrhein-Westfalen,72
PSA AUTOMOBILES (F),"MOKKA,MOKKA",ADD,2021,E,Nordrhein-Westfalen,1397
PSA AUTOMOBILES (F),2008,ACM,2021,E,Nordrhein-Westfalen,1077
PSA AUTOMOBILES (F),208,ACH,2021,E,Nordrhein-Westfalen,1964
RENAULT (F),TWINGO,BNZ,2021,E,Nordrhein-Westfalen,2157
RENAULT (F),ZOE,BIA,2021,E,Nordrhein-Westfalen,2
RENAULT (F),ZOE,BMT,2021,E,Nordrhein-Westfalen,5707
SAIC (RC),MG Marvel R Electric,AAC,2021,E,Nordrhein-Westfalen,32
SAIC (RC),MG Marvel R Electric,AAD,2021,E,Nordrhein-Westfalen,70
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAA,2021,E,Nordrhein-Westfalen,431
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAF,2021,E,Nordrhein-Westfalen,103
SEAT (E),BORN,ARM,2021,E,Nordrhein-Westfalen,67
SEAT (E),MII,APB,2021,E,Nordrhein-Westfalen,1399
SKODA (CZ),CITIGO,AUN,2021,E,Nordrhein-Westfalen,603
SKODA (CZ),ENYAQ 50,AWQ,2021,E,Nordrhein-Westfalen,66
SKODA (CZ),ENYAQ 60,AWR,2021,E,Nordrhein-Westfalen,837
SKODA (CZ),ENYAQ 80,AWS,2021,E,Nordrhein-Westfalen,1908
SKODA (CZ),ENYAQ 80X,AWT,2021,E,Nordrhein-Westfalen,59
TESLA (USA),Model X,AAU,2021,E,Nordrhein-Westfalen,5
TESLA (USA),Model X,AAY,2021,E,Nordrhein-Westfalen,3
TESLA (USA),Model Y,ABD,2021,E,Nordrhein-Westfalen,985
TESLA (USA),Model 3,AAQ,2021,E,Nordrhein-Westfalen,2958
TESLA (USA),Model 3,AAR,2021,E,Nordrhein-Westfalen,3369
TESLA (USA),Model 3,AAS,2021,E,Nordrhein-Westfalen,1428
TESLA (USA),Model 3,AAZ,2021,E,Nordrhein-Westfalen,602
TOYOTA EUROPE (B),LEXUS UX300E,APE,2021,E,Nordrhein-Westfalen,82
TOYOTA EUROPE (B),Proace,APK,2021,E,Nordrhein-Westfalen,28
VOLKSWAGEN (D),ABT e-Caddy,CMD,2021,E,Nordrhein-Westfalen,2
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Nordrhein-Westfalen,1
VOLKSWAGEN (D),GOLF,CBP,2021,E,Nordrhein-Westfalen,315
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Nordrhein-Westfalen,582
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Nordrhein-Westfalen,915
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Nordrhein-Westfalen,2418
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Nordrhein-Westfalen,1213
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Nordrhein-Westfalen,57
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Nordrhein-Westfalen,1870
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Nordrhein-Westfalen,308
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Nordrhein-Westfalen,167
VOLKSWAGEN (D),UP!,CKJ,2021,E,Nordrhein-Westfalen,5765
VOLVO (S),Polestar 2,BRO,2021,E,Nordrhein-Westfalen,303
VOLVO (S),XC40,BUN,2021,E,Nordrhein-Westfalen,11
VOLVO (S),"XC40,C40",BTE,2021,E,Nordrhein-Westfalen,701
AUDI (D),e-tron GT,BZL,2021,E,Rheinland-Pfalz,35
AUDI (D),e-tron S,BVM,2021,E,Rheinland-Pfalz,10
AUDI (D),e-tron S Sportback,BVN,2021,E,Rheinland-Pfalz,31
AUDI (D),e-tron Sportback 50,BSM,2021,E,Rheinland-Pfalz,49
AUDI (D),e-tron Sportback 55,BSN,2021,E,Rheinland-Pfalz,64
AUDI (D),e-tron 50,BSK,2021,E,Rheinland-Pfalz,115
AUDI (D),e-tron 55,BSL,2021,E,Rheinland-Pfalz,66
AUDI (D),Audi e-tron,BPG,2021,E,Rheinland-Pfalz,0
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Rheinland-Pfalz,11
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Rheinland-Pfalz,15
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Rheinland-Pfalz,25
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Rheinland-Pfalz,31
AUDI (D),Q4 40 e-tron,BZK,2021,E,Rheinland-Pfalz,76
AUDI (D),Q4 50 e-tron,BZV,2021,E,Rheinland-Pfalz,43
AUDI (D),RS e-tron GT,BZM,2021,E,Rheinland-Pfalz,44
BMW,iX xDrive40,DGW,2021,E,Rheinland-Pfalz,17
BMW,iX xDrive50,DGV,2021,E,Rheinland-Pfalz,3
BMW,iX3,DAQ,2021,E,Rheinland-Pfalz,119
BMW,"i3s,i3",BSI,2021,E,Rheinland-Pfalz,434
BMW,i4 eDrive40,DGZ,2021,E,Rheinland-Pfalz,1
BMW,i4 M50,DHA,2021,E,Rheinland-Pfalz,0
BMW,Cooper SE,CYC,2021,E,Rheinland-Pfalz,474
CITROEN (F),"JUMPY, SPACETOURER,JUMPY",BBW,2021,E,Rheinland-Pfalz,16
DACIA (RO),SPRING,AFG,2021,E,Rheinland-Pfalz,262
DAIMLER (D),eVito Tourer,AAI,2021,E,Rheinland-Pfalz,3
DAIMLER (D),eVito Tourer,AAJ,2021,E,Rheinland-Pfalz,12
DAIMLER (D),EQ forfour,ADK,2021,E,Rheinland-Pfalz,274
DAIMLER (D),EQ fortwo cabrio,ADM,2021,E,Rheinland-Pfalz,224
DAIMLER (D),EQ fortwo coupe,ADL,2021,E,Rheinland-Pfalz,412
DAIMLER (D),EQA 250,BBR,2021,E,Rheinland-Pfalz,307
DAIMLER (D),EQA 300 4MATIC,AXX,2021,E,Rheinland-Pfalz,5
DAIMLER (D),EQA 350 4MATIC,AXW,2021,E,Rheinland-Pfalz,2
DAIMLER (D),EQB 300 4MATIC,BDI,2021,E,Rheinland-Pfalz,7
DAIMLER (D),EQB 350 4MATIC,BDH,2021,E,Rheinland-Pfalz,0
DAIMLER (D),EQC 400 4MATIC,AKA,2021,E,Rheinland-Pfalz,133
DAIMLER (D),"EQS 450 4MATIC,EQS 580 4M",AXY,2021,E,Rheinland-Pfalz,1
DAIMLER (D),"EQS 450+,EQS 350",AXZ,2021,E,Rheinland-Pfalz,16
DAIMLER (D),EQV,ASK,2021,E,Rheinland-Pfalz,20
DAIMLER (D),EQV,ASL,2021,E,Rheinland-Pfalz,2
FCA (I),500,AVN,2021,E,Rheinland-Pfalz,594
FORD (D),Mustang Mach-E,BUN,2021,E,Rheinland-Pfalz,0
FORD (D),Mustang Mach-E,BUO,2021,E,Rheinland-Pfalz,2
FORD (D),Mustang Mach-E,BVE,2021,E,Rheinland-Pfalz,73
FORD (D),Mustang Mach-E,BVF,2021,E,Rheinland-Pfalz,75
FORD (D),Mustang Mach-E,BVQ,2021,E,Rheinland-Pfalz,0
HONDA MOTOR (J),Honda e,AEW,2021,E,Rheinland-Pfalz,79
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2021,E,Rheinland-Pfalz,569
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFI,2021,E,Rheinland-Pfalz,320
HYUNDAI MOTOR (ROK),IONIQ,AHL,2021,E,Rheinland-Pfalz,192
HYUNDAI MOTOR (ROK),IONIQ5,AJX,2021,E,Rheinland-Pfalz,125
HYUNDAI MOTOR (ROK),IONIQ5,AJY,2021,E,Rheinland-Pfalz,3
HYUNDAI MOTOR (ROK),IONIQ5,AJZ,2021,E,Rheinland-Pfalz,220
HYUNDAI MOTOR (ROK),IONIQ5,AKA,2021,E,Rheinland-Pfalz,49
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2021,E,Rheinland-Pfalz,6
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2021,E,Rheinland-Pfalz,308
JAGUAR LAND ROVER (UK),Jaguar I-PACE,AHX,2021,E,Rheinland-Pfalz,13
JIANGLING (RC),U5,AAD,2021,E,Rheinland-Pfalz,16
KIA (ROK),EV6,AAZ,2021,E,Rheinland-Pfalz,12
KIA (ROK),EV6,ABA,2021,E,Rheinland-Pfalz,38
KIA (ROK),EV6,ABC,2021,E,Rheinland-Pfalz,17
KIA (ROK),NIRO,AAK,2021,E,Rheinland-Pfalz,43
KIA (ROK),NIRO,AAL,2021,E,Rheinland-Pfalz,4
KIA (ROK),NIRO,AIB,2021,E,Rheinland-Pfalz,324
KIA (ROK),NIRO,AIC,2021,E,Rheinland-Pfalz,9
KIA (ROK),SOUL,AAA,2021,E,Rheinland-Pfalz,14
KIA (ROK),SOUL,AAB,2021,E,Rheinland-Pfalz,21
KIA (ROK),SOUL,AIH,2021,E,Rheinland-Pfalz,98
KIA (ROK),SOUL,AII,2021,E,Rheinland-Pfalz,14
MAZDA (J),MAZDA MX-30,AII,2021,E,Rheinland-Pfalz,121
NEXT.E.GO,e.GO Life,AAA,2021,E,Rheinland-Pfalz,7
NISSAN (CH),"Nissan Leaf 62kWh,Nissan",ALE,2021,E,Rheinland-Pfalz,122
NISSAN (CH),NISSAN e-NV200,AIA,2021,E,Rheinland-Pfalz,6
NISSAN AUTOMOTIVE (F),"Nissan Leaf 62kWh,Nissan",AAJ,2021,E,Rheinland-Pfalz,129
NISSAN AUTOMOTIVE (F),NISSAN e-NV200,AAO,2021,E,Rheinland-Pfalz,2
OPEL,Ampera-e,AGT,2021,E,Rheinland-Pfalz,1
OPEL,Combo-e Life,AMK,2021,E,Rheinland-Pfalz,0
PEUGEOT (F),"EXPERT, Traveller,EXPERT",BBY,2021,E,Rheinland-Pfalz,11
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2021,E,Rheinland-Pfalz,19
POLESTAR (S),Polestar 2,AAA,2021,E,Rheinland-Pfalz,18
POLESTAR (S),Polestar 2,AAB,2021,E,Rheinland-Pfalz,8
PORSCHE,Taycan,ANJ,2021,E,Rheinland-Pfalz,33
PORSCHE,"Taycan Turbo S,Taycan Tur",ANH,2021,E,Rheinland-Pfalz,7
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2021,E,Rheinland-Pfalz,14
PORSCHE,Taycan 4S,ALZ,2021,E,Rheinland-Pfalz,39
PORSCHE,Taycan 4S,AMA,2021,E,Rheinland-Pfalz,4
PORSCHE,"Taycan 4S,Taycan 4",ANI,2021,E,Rheinland-Pfalz,40
PSA AUTOMOBILES (F),e-BERLINGO,AEE,2021,E,Rheinland-Pfalz,11
PSA AUTOMOBILES (F),e-C4,ACW,2021,E,Rheinland-Pfalz,104
PSA AUTOMOBILES (F),e-RIFTER,AED,2021,E,Rheinland-Pfalz,4
PSA AUTOMOBILES (F),CORSA,ABX,2021,E,Rheinland-Pfalz,575
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2021,E,Rheinland-Pfalz,7
PSA AUTOMOBILES (F),"MOKKA,MOKKA",ADD,2021,E,Rheinland-Pfalz,380
PSA AUTOMOBILES (F),2008,ACM,2021,E,Rheinland-Pfalz,308
PSA AUTOMOBILES (F),208,ACH,2021,E,Rheinland-Pfalz,661
RENAULT (F),TWINGO,BNZ,2021,E,Rheinland-Pfalz,427
RENAULT (F),ZOE,BIA,2021,E,Rheinland-Pfalz,2
RENAULT (F),ZOE,BMT,2021,E,Rheinland-Pfalz,1122
SAIC (RC),MG Marvel R Electric,AAC,2021,E,Rheinland-Pfalz,0
SAIC (RC),MG Marvel R Electric,AAD,2021,E,Rheinland-Pfalz,0
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAA,2021,E,Rheinland-Pfalz,75
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAF,2021,E,Rheinland-Pfalz,2
SEAT (E),BORN,ARM,2021,E,Rheinland-Pfalz,14
SEAT (E),MII,APB,2021,E,Rheinland-Pfalz,128
SKODA (CZ),CITIGO,AUN,2021,E,Rheinland-Pfalz,158
SKODA (CZ),ENYAQ 50,AWQ,2021,E,Rheinland-Pfalz,22
SKODA (CZ),ENYAQ 60,AWR,2021,E,Rheinland-Pfalz,248
SKODA (CZ),ENYAQ 80,AWS,2021,E,Rheinland-Pfalz,360
SKODA (CZ),ENYAQ 80X,AWT,2021,E,Rheinland-Pfalz,9
TESLA (USA),Model X,AAU,2021,E,Rheinland-Pfalz,0
TESLA (USA),Model X,AAY,2021,E,Rheinland-Pfalz,2
TESLA (USA),Model Y,ABD,2021,E,Rheinland-Pfalz,260
TESLA (USA),Model 3,AAQ,2021,E,Rheinland-Pfalz,682
TESLA (USA),Model 3,AAR,2021,E,Rheinland-Pfalz,821
TESLA (USA),Model 3,AAS,2021,E,Rheinland-Pfalz,351
TESLA (USA),Model 3,AAZ,2021,E,Rheinland-Pfalz,159
TOYOTA EUROPE (B),LEXUS UX300E,APE,2021,E,Rheinland-Pfalz,2
TOYOTA EUROPE (B),Proace,APK,2021,E,Rheinland-Pfalz,3
VOLKSWAGEN (D),ABT e-Caddy,CMD,2021,E,Rheinland-Pfalz,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Rheinland-Pfalz,0
VOLKSWAGEN (D),GOLF,CBP,2021,E,Rheinland-Pfalz,50
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Rheinland-Pfalz,134
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Rheinland-Pfalz,212
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Rheinland-Pfalz,560
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Rheinland-Pfalz,223
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Rheinland-Pfalz,11
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Rheinland-Pfalz,442
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Rheinland-Pfalz,41
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Rheinland-Pfalz,31
VOLKSWAGEN (D),UP!,CKJ,2021,E,Rheinland-Pfalz,1017
VOLVO (S),Polestar 2,BRO,2021,E,Rheinland-Pfalz,39
VOLVO (S),XC40,BUN,2021,E,Rheinland-Pfalz,0
VOLVO (S),"XC40,C40",BTE,2021,E,Rheinland-Pfalz,24
AUDI (D),e-tron GT,BZL,2021,E,Saarland,5
AUDI (D),e-tron S,BVM,2021,E,Saarland,2
AUDI (D),e-tron S Sportback,BVN,2021,E,Saarland,4
AUDI (D),e-tron Sportback 50,BSM,2021,E,Saarland,9
AUDI (D),e-tron Sportback 55,BSN,2021,E,Saarland,8
AUDI (D),e-tron 50,BSK,2021,E,Saarland,25
AUDI (D),e-tron 55,BSL,2021,E,Saarland,11
AUDI (D),Audi e-tron,BPG,2021,E,Saarland,0
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Saarland,1
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Saarland,1
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Saarland,7
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Saarland,6
AUDI (D),Q4 40 e-tron,BZK,2021,E,Saarland,11
AUDI (D),Q4 50 e-tron,BZV,2021,E,Saarland,12
AUDI (D),RS e-tron GT,BZM,2021,E,Saarland,8
